GivenName,Surname
Aurore,Gauthier
Martine,Vachon
Maurice,Daoust
Océane,Duffet
Maureen,Goguen
Josephe,Lizotte
Odelette,Authier
Agramant,Bienvenue
Esmeraude,Charlebois
Agathe,Ruais
Christabel,Leclerc
Lirienne,Rivière
Joseph,Morin
Arber,Leclerc
Fauna,Levasseur
Claire,Létourneau
Adélaïde,Aupry
Archaimbau,Patenaude
"La Roux",Beauchesne
Faye,Paquin
Nathalie,Bonsaint
Ancelote,Chouinard
Audrey,Lang
Erembourg,Savard
Vivienne,Allaire
Marshall,Ducharme
Dorene,Hughes
Antoine,Desruisseaux
Julie,Quenneville
Marlon,Michaud
Rachelle,Reault
Huette,Frappier
Henry,Desnoyers
Christabel,Gingras
Francis,Guilmette
Linette,Lebrun
Moore,Rodrigue
Laurent,St-Jean
Jeannine,Bonnet
Josephe,Chassé
Frédérique,Bertrand
Christophe,Chabot
Pierrette,Rhéaume
Charline,Laberge
Troy,Simard
Alaine,Deniger
Amedee,Barrière
Telford,Lang
Maurice,Bordeaux
Avril,Grondin
Latimer,Chnadonnet
Merci,Morin
Ila,Henrichon
Orville,Sabourin
Byron,Devost
Brunella,Therrien
Jacques,Therriault
Ganelon,Leroux
Geoffrey,Lacroix
Erembourg,Gaulin
Alphonsine,Gingras
Dorene,Jomphe
Roch,Marleau
Latimer,Fouquet
Mercer,Latourelle
Céline,Truchon
Magnolia,Lanoie
Dreux,Labrosse
Phillipa,Bazinet
Fifi,Rivière
Melisande,Lapointe
Merle,Guernon
Alexandre,L'Hiver
Tempeste,Quinn
Agramant,Cuillerier
Marc,Douffet
Caresse,Lanctot
Olivier,Louineaux
Dalmace,Breton
Merle,Boileau
Huette,Ratté
Amabella,Charest
Luc,Baril
Orane,Renaud
Magnolia,Émond
Estelle,Benjamin
Yvon,Lajeunesse
Hélène,Lamare
Laurette,Émond
Vaden,Cloutier
Noël,Berthiaume
Bayard,Avare
Alita,Gousse
Leone,Gousse
Olivie,Tremblay
Marjolaine,Perillard
Saville,Raymond
Vaden,Jolicoeur
Christiane,Lamare
Cerise,St-Jean
Pascaline,Pouliotte
Chappell,Quiron
Olivie,Laurent
Léon,Caron
Aubrette,Achin
Ernest,Hughes
Ormazd,Cliche
Huon,Salois
Cerise,Doiron
Eulalie,Margand
Arienne,Begin
Ancelote,Querry
Vail,Veilleux
Mercer,Bureau
Camille,Paimboeuf
Lowell,Sabourin
Véronique,Racicot
Scoville,Moreau
Alaine,Salmons
Anouk,Sanschagrin
Chappell,Labrecque
Jessamine,Brochu
Aubert,Provencher
Travers,Busque
Agathe,Desrosiers
Amaury,Sauvé
Rule,Sirois
Erembourg,Cormier
Campbell,Marceau
Geneviève,Gamache
Christian,Daviau
Avent,Sabourin
Azura,Varieur
Pascaline,Ayot
Leroy,Norbert
Raison,Baron
Serge,Goguen
Yvon,Barrette
Arno,Brasseur
Amaury,Arpin
Ninette,Pitre
Zacharie,Blanc
Arlette,Pichette
Antoine,Bizier
Nathalie,Gadbois
Marthe,Austin
Cheney,Marcil
Benoît,Patel
Mavise,Breton
Cammile,Louis
Fleur,Charpie
Searlas,Therriault
Éléonore,Favreau
Millard,Austin
Flordelis,Corbin
Ernest,Grondin
Logistilla,Sirois
Didiane,Villeneuve
Joy,Panetier
Somerville,Melanson
Grosvenor,Bossé
Nicholas,Cailot
Mavise,Dufresne
Dreux,Mazuret
Frontino,Lampron
Gaston,Boivin
Marine,Gauvin
Carine,Camus
Noémi,Adler
Artus,Turcotte
Madeleine,Authier
Sylvie,Franchet
Morgana,Gagnon
Pensee,Piedalue
Arnaud,Legault
Noël,Brasseur
Angelette,Guédry
Agramant,Tremblay
France,Larivière
Roger,Casgrain
Melisande,Morin
Saber,Bourassa
Legget,DuLin
Catherine,Saindon
Ambra,Brunault
Javier,Dupéré
Orva,Casgrain
Fabienne,Béland
Eustache,Chauvin
Channing,Nadeau
Noémi,Laliberté
Cloridan,Dupont
Manville,Veronneau
Pryor,Bourgouin
Morgana,Paquin
Desire,Denis
Percy,Simon
Laure,Riquier
Eglantine,Parent
Geneviève,Lafontaine
Pascal,Larocque
Susanne,Durand
Wyatt,Lévesque
Belle,Lagueux
Cloridan,Bizier
Florus,Moreau
Denise,L'Angelier
Saber,Royer
Adélaïde,Plourde
Alexandrie,Bordeleau
Somerville,Lemelin
Fanette,Bazin
Kerman,Marier
Edmee,Lavoie
Vick,Thériault
Fortun,Sanschagrin
Felicienne,Lapointe
Christien,Binet
Turner,Varieur
Fealty,Lefèbvre
Xarles,Bourassa
Eloise,Paimboeuf
Hugues,Daigle
Chappell,"de Brisay"
Raison,Barrette
Claudette,Collin
Marphisa,Hachée
Ancelina,Moreau
Aimé,Bourque
Blanchefle,Loiselle
Arnaud,Cliche
Moore,Léveillé
Nanna,Lafond
Marcelle,Salois
Stéphane,Lavoie
Beaufort,Senneville
Charline,Lacharité
Fabienne,Chandonnet
Maurice,Beauchamp
Brice,Landry
Anastasie,Lajoie
Olivie,Demers
Marveille,Laux
Frontino,Dufresne
Aubrette,LaCaille
Maryse,Busque
Chapin,Leduc
Burrell,Brisette
Alexandrie,Lambert
Aubine,Quenneville
Michèle,Voisine
Annette,Michel
Margaux,Cantin
Tyson,Adler
Adélaïde,Charpie
Melodie,Babin
Léon,Renaud
Travers,Lalonde
Fanette,Carrière
Fayme,L'Angelier
Armand,Lafond
Marsilius,Blondlot
Bellamy,Jomphe
Émilie,Deblois
Chandler,Lagacé
David,Aubé
Jeannine,Boisvert
Blondelle,Chnadonnet
Thierry,Bouchard
Campbell,Poisson
Astolpho,Paradis
Romain,Boisclair
Romain,Lacroix
Carolos,Saindon
Yvette,Begin
Harcourt,Sansouci
Jean,Lévesque
Marc,Saurel
Aimée,Therriault
Prunella,Hachée
Rachelle,Hachée
Matilda,Lavoie
Éléonore,Auclair
Joy,Beaupré
Senior,Chaloux
Arthur,Bois
Phillipa,Monjeau
Tristan,Pelchat
Colette,Allaire
Fanchon,Pelland
Hortense,Routhier
Thérèse,Boileau
Manon,Piedalue
Kari,Cliche
Margaux,Cyr
Emmanuelle,LaCaille
Germain,Covillon
Nicolas,Rhéaume
Audrey,Leclerc
Eugenia,Brochu
Malagigi,Devoe
Bertrand,Daigle
Mallory,Narcisse
Orva,Tachel
Armand,Angélil
Christien,Fréchette
Mavise,Bussière
Ferrau,Mazuret
Porter,Tollmache
Dominic,Thibodeau
Peppin,Labrie
Telford,Dumoulin
Holly,Lizotte
Ferrau,Montminy
Ranger,Bienvenue
Belisarda,Lacharité
Colette,Vaillancourt
Nouel,Gabriaux
Gabrielle,Couture
Yolande,Rouleau
Nathalie,Asselin
Estelle,Routhier
Allyriane,Boisvert
Georgette,Grivois
Valérie,Truchon
Hortense,Gladu
Joanna,Marier
Talbot,Bois
Maureen,Goudreau
Thomas,Chabot
Adrienne,Sanschagrin
Claudette,Larivière
Orane,Devoe
Huette,Tessier
Blanchefle,Salmons
Delit,Grimard
Arthur,Mailloux
Patrick,Sciverit
Océane,Couet
Jesper,Ailleboust
Édouard,Babin
Alexandrie,Mouet
Frédéric,Beaulieu
Guy,Tougas
Tyson,Laramée
Marveille,Daoust
Eliot,Robillard
Matthieu,Auberjonois
Odette,Meilleur
Harcourt,Grimard
Laurene,Leclerc
Faye,Deschamps
Estelle,Gaudreau
Emmanuelle,Thivierge
Ila,Varieur
Xarles,Metivier
Annot,Turcotte
Édouard,Melanson
Antoine,Étoile
Robert,Monty
Delmar,Rhéaume
Laurette,Lanctot
Brigitte,Brousse
Norris,Ruel
Harbin,Duranseau
Legget,Parizeau
Mallory,Collin
Raymond,Huppé
Ansel,Charpie
Carole,Fongemie
Suzette,Langlois
Tanguy,Guibord
Didier,Caya
Iven,Goulet
Jessamine,Jacques
Marveille,Bonneville
Eloise,Goudreau
Angelette,Perillard
Blanchefle,Jacques
Jacques,Daigneault
Millard,Monjeau
Arnaud,Bonami
Angelique,Laframboise
Édith,Daviau
Guerin,Rousseau
Pierrette,Jodion
Blondelle,Lepage
Leverett,Mailloux
Anastasie,Clavet
Merci,Gaudreau
Yves,CinqMars
Paul,Parmentier
Jay,David
Joseph,Moïse
Yves,Sirois
Normand,Blais
Andrée,Levasseur
Grégoire,Bouvier
Claire,Parent
Aleron,Therriault
Ambra,Rochefort
Arber,Duplessis
Bernard,Plaisance
Saville,Chouinard
Dalmace,L'Heureux
Allyriane,Briard
Arber,Doiron
Fortun,Lacasse
Francis,Montminy
Burrell,Ducharme
Sidney,Poulin
Valiant,Beaulac
Dorene,Asselin
Marine,Arpin
Aubine,Jacques
Ranger,Gagnon
Delit,Gregoire
Pauline,Brousseau
Octave,Lereau
Charline,Généreux
Étienne,Laderoute
Jesper,Gadbois
Annette,Desnoyer
Yolette,Pichette
Delmare,Leclair
Dielle,Dupéré
Melisande,Mailloux
Charles,Sirois
Archard,L'Hiver
Maslin,Gousse
Ninette,Lacharité
Legget,Létourneau
Hamilton,Lamontagne
Nadine,Beauchamp
Coralie,D'Aubigné
Erembourg,Larivière
Aubrey,Perillard
Kerman,Reault
Denis,Parent
Agathe,Neufville
Maryse,Bizier
Gilbert,Dufresne
Luce,LaGrande
Anaïs,Duval
Galatee,Lang
Damiane,Pouchard
Olympia,Gauthier
Vivienne,D'Aubigné
Charlotte,Loiseau
Vincent,Metivier
Germain,Lacombe
Noelle,Monty
Octave,Dupuy
Searlait,Loiselle
Marie,"De La Ronde"
Demi,Thibault
Fiacre,Houle
Gustave,Daigneault
Beltane,Bussière
Avril,Migneault
Coralie,Mouet
Inès,CinqMars
Rachelle,Lemaître
Agathe,Desrosiers
Juliette,Barjavel
Joséphine,Casgrain
Arianne,Gaillard
Eugène,Auclair
Denise,Margand
Maurice,Rochon
Malagigi,Chnadonnet
Georgette,Duperré
Eglantine,Barrette
"La Roux",Lampron
Alain,Berthelette
Adrien,Rousseau
Russell,Arsenault
Pierrette,Brochu
Bernadette,Guay
Colette,Phaneuf
Fleurette,Echeverri
Fauna,Authier
Aubert,Lussier
Marlon,Joly
Annette,Gendron
Falerina,"de Brisay"
Esmeraude,Desnoyer
Guy,Patel
Annot,Leclerc
Hamilton,Simard
Matthieu,Desforges
Henri,Cantin
Romaine,Émond
Thibaut,Lemelin
Angelette,Francoeur
Ranger,Laberge
Aya,L'Hiver
Sophie,Lussier
Fusberta,Gauthier
Vallis,Francoeur
Belisarda,Laprise
Éric,Rocheleau
Antoine,Bordeleau
Gauthier,Varieur
Raoul,Voisine
Rémy,Lafond
Valiant,Laprise
Dorothée,Bussière
Clementine,Lemieux
Elita,Demers
Arthur,Deblois
Jolie,Pariseau
Burkett,Roux
Benoît,Lapresse
Javier,Adler
Rémy,Bédard
Evrard,Lagueux
Searlas,Bossé
Byron,Beaudoin
Lowell,Davignon
Fletcher,L'Angelier
Ferrau,Béland
Albertine,Metivier
Martine,Quessy
Dominique,Quinn
Marphisa,Paquin
Hélène,Vadeboncoeur
Philippine,Pelchat
Virginie,Laurent
Arno,Loiselle
Claude,Langlois
Fleur,Bérard
Marshall,Chauvin
Lucas,Paradis
Hugues,Cormier
Voleta,Dumoulin
Tabor,Lessard
Alexandre,Forest
Matthieu,Fouquet
Avent,Lécuyer
Zacharie,Arpin
Leal,"Des Meaux"
Charles,Jodion
Fiacre,Jardine
Huon,Brousse
Barry,Clavette
Sibyla,Turgeon
Bruno,Bertrand
Jeanne,Fortier
Didiane,Marier
Sophie,Dupont
Vallis,Lachance
Heloise,Pépin
Vaden,Pouliotte
Galatee,Forest
Audrey,Charest
Henry,Chaloux
Timothée,Laurent
Martin,Phaneuf
Gauthier,Deniger
Jolie,Cyr
Archaimbau,Chauvet
Afrodille,Descoteaux
Musette,Duranseau
Logistilla,Devost
Alexandrie,Marier
Liane,Plouffe
Pierre,Richard
Simone,Fortin
Millard,Brault
Liane,Leduc
Noelle,Berthiaume
Fabienne,Tardif
Pierpont,Bergeron
Ferrau,Thivierge
Fleurette,Vadeboncoeur
Vignette,Guérette
Océane,Croquetaigne
Marsilius,Baril
Madelene,Duclos
Jewel,Boivin
Julien,Bélair
Xavierre,Girard
Ancelina,Lambert
Astolpho,Bernier
Amabella,Devoe
Bernard,Lamy
Zerbino,Daoust
Olympia,Arpin
Daisi,Fongemie
Fauna,Ouellet
Olivie,Favreau
Clothilde,Panetier
Jeanette,Sorel
Langley,Côté
Adrienne,Lamy
Alexandre,Lécuyer
Tanguy,Hervé
Nicolas,Sauriol
Emmeline,Plouffe
Fanchon,Josseaume
Gemma,Duperré
Fauna,Grimard
Gauthier,Labonté
Xavier,Poissonnier
Galatee,Fresne
Renée,Girard
Alexis,Laderoute
Roux,Guertin
Felicien,Henrichon
Armand,Jodoin
Clémence,Bler
Jesper,Courcelle
Henry,Deblois
Marcelle,Rancourt
Jules,Descoteaux
Logistilla,Fortier
Florence,Chabot
Onfroi,Hachée
Charlotte,Pomerleau
Norris,Chouinard
Delphine,Dodier
Genevre,Labelle
Telford,Josseaume
Grosvenor,Charette
Aubin,Frappier
Jean,Givry
Blanchefle,Galarneau
Léon,Dufresne
Troy,Daoust
Jolie,Leduc
Nathalie,Dodier
Fiacre,Desilets
Amélie,Bouvier
Harcourt,Faubert
Théodore,Norbert
Ferragus,Laforge
Vaden,Desruisseaux
Alphonsine,Deblois
Senior,Charpentier
Élodie,Sorel
Ninette,Forest
Marcel,Lacombe
Gaspar,René
Fabien,Fluet
Norris,Melanson
Jeannine,Champagne
Hilaire,Bousquet
Falerina,Charron
Henry,Berthelette
Curtis,Barjavel
Beltane,Langlois
Liane,Plourde
Jeanne,Bourgeois
Gilles,Therrien
Adorlee,Benoit
Mathilde,Lebrun
Édith,Bérard
Ninette,Asselin
Alexandrie,Quinn
Éléonore,Chesnay
Searlait,Leroy
Melville,Jalbert
Denis,Fugère
Angelette,Gagnon
Antoinette,Leroux
Marshall,Favreau
Christophe,Sciverit
Granville,Foucault
Normand,Sabourin
Yolette,Grimard
Anton,Binet
Eleanor,Gendron
Henry,Asselin
Campbell,Pouchard
Perrin,Covillon
Guy,Couturier
Arridano,Plouffe
Charles,Michel
Cheney,Chevrette
Granville,Rhéaume
Alexis,Melanson
Grégoire,Bolduc
Simone,Ruais
Channing,Boucher
Tanguy,Chaloux
Fitz,Morin
Eustache,Gougeon
Fealty,Meilleur
Cécile,Pouchard
Aurélie,Vallée
Stéphane,Cantin
Percy,Trépanier
Normand,Givry
Arnaud,Bérubé
Florismart,Chenard
Roger,Chenard
Hugues,Perreault
Roger,Doiron
Voleta,Bussière
Leverett,Bienvenue
Estelle,Camus
Marcel,Lamare
Francis,Bélanger
Favor,Grondin
Paien,Guernon
Lothair,"Du Trieux"
Natalie,Charette
Dorothée,Courtois
Ophelia,Ferland
Laurette,Ducharme
Aimée,Sarrazin
Maurice,Pomerleau
Gradasso,Lajoie
Geneviève,Fresne
Louise,Brunault
Xavierre,Lebrun
Cosette,Jalbert
Felicienne,Boulé
Orson,Rouze
Romaine,Lamour
Nouel,Bousquet
René,LaGrande
Telford,Fecteau
Eugène,Pirouet
Alexis,Lang
Zoé,Gosselin
Franck,Lachapelle
Hugh,Sauriol
Julienne,Marcil
Garland,Souplet
Avice,Binet
Landers,Chesnay
Suzette,Gour
Satordi,Pouchard
Legget,Bazin
Paulette,"Des Meaux"
Édouard,Dupuy
Burkett,Chastain
Romaine,Cailot
Allyriane,L'Hiver
Gemma,Charpie
Namo,Chaloux
Halette,Garcia
Somerville,Lamothe
Raison,Bourgeau
Sargent,Bergeron
Searlait,Couture
Robert,Lanteigne
Ninette,Bonami
Richard,Charbonneau
Florus,Potvin
Royden,Mercier
Jeanne,Étoile
Gérard,DuLin
Warrane,Despins
André,Bonenfant
Harriette,Trottier
Warrane,Desforges
Manon,Dumont
Joséphine,Bérard
Arber,Talon
Lowell,Tardif
Vachel,Camus
Edmee,Brousseau
Ignace,Hervieux
Henry,Jetté
Prewitt,Marois
Amitee,Huot
Namo,L'Heureux
Yvette,Guimond
Fealty,Lavallée
Guillaume,Dennis
Aubrey,Lafontaine
Sibyla,Sicard
Holly,Bouvier
Seymour,Lereau
Alphonse,Doucet
Matthieu,Charest
Thomas,Chnadonnet
Leone,Gagné
Searlas,Cloutier
Curtis,Jacques
Grosvenor,Souplet
Tristan,Sarrazin
Burkett,Laliberté
Manville,Moquin
Mireille,Proulx
Tanguy,Fontaine
Fabien,Guernon
Alphonse,Bourgeois
Melodie,Fournier
Faustin,Quiron
Arnou,Foucault
Tristan,Lauzier
Gustave,Rousseau
Bellamy,Desaulniers
Ignace,Perillard
Dominique,Coulombe
Aubrette,Bérard
Brunella,LeBatelier
Francis,Moreau
Faye,Proulx
"La Roux",Généreux
Raina,Louis
Liane,Verreau
Didier,Lereau
Natalie,Morel
Norris,Duplessis
Sophie,Guernon
Morgana,Chartier
Guy,Faubert
Yvon,Paquette
Paien,Mireault
Agathe,Plouffe
Gabriel,Austin
Satordi,Turgeon
Romain,Fongemie
Etoile,Duranseau
Avent,Pitre
Nicholas,Gagnon
Michèle,Giguère
Villette,Deschênes
Eugenia,Hervieux
Ruby,Chenard
Benjamin,Marcheterre
Carine,Huot
Agathe,Mailly
Garland,Charlesbois
Corinne,Parent
Somer,Guernon
Jérôme,Beaujolie
Romaine,Boutot
Jean,Thivierge
Ignace,Royer
Belisarda,Beausoleil
Magnolia,Camus
Bruce,Sirois
Zara,Vaillancourt
Aurélie,Berthelette
Fanette,Aupry
Gabrielle,Champagne
Nicholas,Berie
Lothair,Doucet
Aymon,Sansouci
Campbell,Gour
Lotye,Paiement
Jeanette,Binet
Durandana,Chabot
Anaïs,Laprise
Merci,Hervé
Melville,Ouellet
Sophie,Labonté
Bernard,Caisse
Tristan,Vertefeuille
Virginie,Pinneau
Hardouin,Leclerc
Agnès,Crête
Zdenek,Norbert
Auguste,Ricard
Iva,Lavoie
Roxanne,Bler
Trinette,Salois
Martin,Louineaux
Paige,Rivière
Odette,Poisson
Anton,Blanc
Percy,Martineau
Ruby,Brunelle
Felicienne,Allard
Florence,Labbé
Océane,Parizeau
Matilda,Voisine
Carolos,Brisette
Mason,Phaneuf
Medoro,Duplessis
Parfait,Lafontaine
Monique,René
Dixie,Bourgouin
Langley,Doiron
Roland,Hervé
Alice,Beauchamps
Amber,Provencher
Suzette,Bureau
Carole,Bélanger
Cerise,Tétrault
Francis,Langlois
Montague,Bourget
Camille,Thibodeau
Clémence,Savoie
Charlot,Monrency
Musette,Desnoyer
Georges,Laberge
Inès,Abril
Matthieu,Audibert
Louis,Proulx
Antoinette,Jolicoeur
Claude,Doiron
Suzette,Bonenfant
Susanne,Cormier
Élisabeth,Corbeil
Chantal,Bourque
Yves,Pelland
Mavise,Bourassa
Senapus,Dionne
Peverell,Petit
Cinderella,Proulx
Valiant,Parmentier
Armina,CinqMars
Édith,Lalonde
Adrienne,Baril
Orville,D'Aubigné
Avril,Ducharme
Ruby,Lécuyer
Latimer,Vachon
Lirienne,Desrosiers
William,Croquetaigne
Cheney,Couture
Turner,Boulanger
Henry,Chouinard
Fletcher,Binet
Nathalie,Labrecque
Jacques,Beauchesne
Charlotte,Parrot
Georges,Villeneuve
Gill,Garcia
Yseult,Bouchard
Georgette,Deslauriers
Théodore,Austin
Simone,Drouin
Rule,Aubin
Blondelle,Cuillerier
Maurice,Lapierre
Royale,Archambault
Charles,Deschamps
Troy,Deserres
Telford,Chesnay
Estelle,Beaudry
Platt,Harquin
Linette,Beauchamps
Eugène,Charpentier
Jeanne,Lafontaine
Alexandrie,Morin
Yves,Caisse
Vaden,Ducharme
Henry,Piedalue
Adrienne,René
Agnès,Carignan
"La Roux",Adler
Martine,Fongemie
Aiglentina,Martineau
Diane,Paimboeuf
Royce,Paquet
Dorene,Sorel
Matilda,Bolduc
Léon,Cormier
Anaïs,Renaud
Xavierre,Girard
Voleta,Marcoux
Sacripant,Abril
Xavierre,Loiselle
Archard,Meilleur
Pinabel,Crête
Claude,Artois
Thiery,Beaudouin
René,Pouliotte
Ferrau,Garceau
Troy,Séguin
Loyal,L'Hiver
Didiane,D'Aoust
Angelette,Paré
Caroline,Beaulieu
Melisande,Ducharme
Josette,Piedalue
Merlin,Gour
Audric,Racicot
Donatien,Parenteau
Romain,Lambert
Cerise,Brochu
Eulalie,Bonsaint
Avril,Archambault
Michel,Senneville
Gérard,Huard
Royce,Fresne
Somer,Rocher
Florus,Tardif
Étienne,Lamontagne
Orlene,Ducharme
Travers,Descoteaux
Élisabeth,Beauchesne
Talbot,L'Angelier
Oliver,Marier
Jeanne,Lemaître
Marphisa,Latourelle
Andrée,Talon
Théodore,Dionne
Eustache,Grandbois
Francis,Lamy
Cammile,Avare
Robinette,Thibault
Allyriane,Plaisance
Véronique,Loiseau
Kari,Veronneau
Emmanuelle,Babin
Odo,Brasseur
Karlotta,Marchesseault
Solaine,Fortier
Marlon,Bélanger
Théodore,Berthiaume
Lotye,Jetté
Verrill,Durepos
Moore,Clavette
Falerina,Paradis
Didiane,Gaudreau
Zacharie,Josseaume
Troy,Fongemie
Annette,Rivard
Halette,Busque
Russell,Couet
Yvette,Coudert
Laurent,Caouette
Adrienne,Garnier
Vick,Grondin
Clarimunda,Cressac
Olivier,Saucier
Paige,Guimond
Stéphane,"de Launay"
Royale,Bordeleau
Albracca,Lagueux
Monique,Pouliotte
Alice,Brisette
Susanne,Fecteau
Stéphanie,Allaire
Amaury,Tessier
Julie,Beaudouin
Alphonse,Brousse
Thérèse,Rhéaume
Odette,Saurel
Percy,Gaulin
Pascaline,Boisvert
Baptiste,Tougas
Donat,Bourgouin
Joséphine,Pichette
Ila,Charpentier
Namo,Aubé
Emmeline,Tessier
Legget,Dionne
Viollette,Chaloux
Donat,Poulin
Anaïs,Pariseau
Bevis,Beaulac
Searlait,Labbé
Audric,Thériault
Philippine,Proulx
Ermengardi,Dandonneau
Christian,Senneville
Louis,Duffet
Jessamine,Cyr
Marveille,Brian
Julien,Doiron
Joanna,Faure
Amélie,Perrault
Vernon,Rivard
Vallis,Aupry
Neville,Proulx
Agate,Boutot
Bellamy,Ménard
Phillipa,Cloutier
Serge,Blais
Vachel,Quiron
Arienne,Gauvin
Holly,Dandonneau
Davet,Chrétien
Karlotta,Charbonneau
Bevis,Dionne
Caroline,Laux
Renée,Parenteau
Aubert,Dumont
Demi,Flamand
Angelique,Bonnet
Raison,Brousseau
Lorraine,Beaulé
Julienne,Couet
Charmaine,LeBatelier
Avice,Lizotte
Saville,Caron
Marguerite,Echeverri
Yvon,Émond
Timothée,Lepage
Étienne,Saucier
Alain,Frappier
Algernon,CinqMars
Zurie,Auclair
Rosamonde,Dodier
Scoville,Marois
Julien,Massé
Ernest,Brian
Josette,Paradis
Pryor,Chevrette
Galatee,Hétu
Nicole,Avare
Fusberta,Desaulniers
Iva,Beaudouin
Odo,Lemaître
Marveille,Renaud
Amaury,Fouquet
Joseph,Potvin
"La Roux",Routhier
Luce,Dodier
Philippe,Bourdette
Pomeroy,Daoust
Honoré,Mailly
Fifine,Doyon
Millard,Beaupré
Delmare,Théberge
Marcel,Durepos
Arthur,Monjeau
Hugues,Caron
Madeleine,"De La Vergne"
Merci,Foucault
Elita,Laframboise
Dalmace,Bourassa
Serge,Lagacé
Angelette,Thibault
Rule,Laframboise
Aubine,Desilets
Charlot,Chauvet
Amitee,Casgrain
Ernest,Saucier
Thiery,Favreau
Fiacre,Legault
Dominique,L'Anglais
Melusina,Gauthier
Madeleine,Chnadonnet
Auda,Cormier
Annot,Begin
Comforte,Viens
Caroline,St-Jacques
Richard,"de Chateaub"
Virginie,Lemieux
Simone,Vincent
Gradasso,Charette
Roland,Allaire
Allyriane,Bédard
Senapus,Lang
Noelle,Joly
Germaine,Tessier
Pierpont,Chartré
Théodore,Langelier
Turner,Archambault
Laurent,Clavet
Millard,Lécuyer
Fiacre,Chandonnet
Cloridan,Villeneuve
Martin,Ratté
Pierre,Moreau
Agnès,Quinn
Avelaine,Tétrault
Ferrau,Compagnon
Patricia,Douffet
Gay,Guérette
Édith,St-Jacques
Noelle,Laprise
Émilie,Tachel
Fauna,Josseaume
Bayard,Gaudreau
Phillipa,Provencher
Cerise,Dastous
Céline,Lavoie
Harriette,Dastous
Soren,Langlais
Rachelle,Proulx
Musette,Allard
Arnou,Lacroix
Daisi,Duplanty
Bradamate,Durand
Fantina,Vachon
Clarice,Guertin
Arnaude,Arpin
Gaetane,Collin
Yseult,Aupry
Catherine,Brault
Seymour,Meunier
Pansy,Longpré
Donatien,Bourque
Léon,Brunelle
Ray,Martel
Pierre,Ruais
Claude,Lapierre
Chantal,Quinn
Cosette,Desjardins
Namo,Narcisse
Jesper,Roussel
Vachel,DeGrasse
Fanchon,Deniger
Tabor,Courcelle
René,Fontaine
Eliot,Pitre
Oriel,Corbin
Amabella,Miron
Zacharie,Boileau
Joanna,Garnier
Harbin,Bler
Avent,Roussel
Amorette,Archambault
Alacoque,Blondlot
Holly,Duplanty
Henry,Cailot
Cheney,Bolduc
Genevre,L'Hiver
Byron,Desnoyer
Adèle,Grandbois
Jules,Cantin
Turner,Fontaine
Martin,Petrie
Yvette,Pitre
Vachel,Tétrault
Anton,Lapresse
Favor,Berger
Albertine,Mireault
Brunella,Leroux
Kerman,Doyon
Lyle,D'Avis
Faustin,Casgrain
Brie,Coupart
Bevis,Audet
Norris,Cantin
Afrodille,Bernier
Sidney,Perrault
Harriette,Casgrain
Avelaine,Huot
Julienne,Martel
Jacques,Fremont
Madelene,Édouard
Gaetane,Jomphe
Pierrette,Bureau
Corette,Monjeau
Toussaint,Sansouci
Timothée,Marleau
Gilbert,Beausoleil
Russell,Allard
Étienne,Reault
Fabien,Louineaux
Alaine,Mousseau
Mayhew,Mireault
Martine,Pelchat
Flordelis,Maheu
Rabican,Demers
Solaine,Lagrange
Courtland,Hervé
Odo,Barjavel
Campbell,Foucault
Noelle,Charpie
Jeanette,Trépanier
Hélène,Desrosiers
Henri,Dostie
Joy,Devost
Frédéric,Fugère
Hamilton,Bourdette
Maryse,Labrosse
Sylvie,Gaillard
Frédérique,Trudeau
Clarimunda,Bellemare
Gustave,Lachance
Amaury,Chassé
Melville,Perrault
Iva,Marceau
Forrest,Lereau
Avenall,Paiement
Aloin,Caya
Arnaud,Audet
Aurore,Boncoeur
Aurélie,Cadieux
Marthe,Dandonneau
Cher,Sciverit
Thiery,Marois
Élodie,Gareau
Melville,Viens
Hortense,Caya
Calandre,Moquin
Russell,Arsenault
Belisarda,Chassé
Aubert,Auger
Odelette,Paré
Éric,Jolicoeur
Yolette,Goulet
Aubrette,Plante
Talon,Duperré
Aceline,Audibert
Frontino,Charest
Élodie,Sorel
Vick,Larocque
Ila,Bourgouin
Cheney,Leroy
Brier,Marceau
Bernadette,Beaulac
Eliot,Rochon
Didiane,Leclerc
Royale,Bonsaint
Emmeline,Course
Nathalie,Corbin
Ansel,Faucher
Donatien,Arcouet
Leala,Lussier
Hugh,Plante
Delit,Champagne
Azura,Pouliotte
Raina,L'Angelier
Fusberta,Riel
Philippe,Bélair
Sumner,Chicoine
Alexis,Gervais
Pierre,Gregoire
Dexter,Lemaître
Romain,Perillard
Arber,Berthelette
Odo,Cinq-Mars
Normand,Bisson
Brice,Pouliotte
Parfait,Bourque
Matthieu,Gosselin
Aloin,Charbonneau
Aiglentina,"de Brisay"
Christine,Bourdette
Robinette,Flamand
Guy,Courtois
Gabriel,Larocque
Aurore,Chaloux
Fabien,Thibodeau
Cerise,Courtemanche
Agrican,Pelland
Victor,Martineau
Eugène,Bouchard
Geneviève,Gaulin
Émilie,"de Chateaub"
Iva,Gour
Nanna,Mothé
Tempeste,Marseau
Charles,Béland
Lothair,Pellerin
Falerina,Gadbois
Cosette,Boileau
Adèle,Bisson
Marguerite,Gousse
Roger,Barteaux
Royce,Laderoute
Ignace,Lafrenière
